2026-05-09 01:35:22,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35284607594296,ARMOR,
2026-05-09 01:35:30,Ryan_yu__,SELL,TURTLE_HELMET,1,32.448422640536364,ARMOR,
2026-05-09 01:35:31,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35515747724919,ARMOR,
2026-05-09 01:35:31,Ryan_yu__,SELL,TURTLE_HELMET,1,32.44865735574254,ARMOR,
2026-05-09 01:35:33,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35576945055993,ARMOR,
2026-05-09 01:35:33,Ryan_yu__,SELL,TURTLE_HELMET,1,32.449089843036425,ARMOR,
2026-05-09 01:35:34,Ryan_yu__,BUY,TURTLE_HELMET,1,46.355985173077855,ARMOR,
2026-05-09 01:35:34,Ryan_yu__,SELL,TURTLE_HELMET,1,32.449225855502306,ARMOR,
2026-05-09 01:35:34,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35612949863261,ARMOR,
2026-05-09 01:35:35,Ryan_yu__,SELL,TURTLE_HELMET,1,32.44932135015955,ARMOR,
2026-05-09 01:35:35,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35626362490436,ARMOR,
2026-05-09 01:35:35,Ryan_yu__,SELL,TURTLE_HELMET,1,32.44940667085738,ARMOR,
2026-05-09 01:35:35,Ryan_yu__,BUY,TURTLE_HELMET,1,46.356386531828704,ARMOR,
2026-05-09 01:35:36,Ryan_yu__,SELL,TURTLE_HELMET,1,32.449490920804244,ARMOR,
2026-05-09 01:35:36,Ryan_yu__,BUY,TURTLE_HELMET,1,46.356529838654055,ARMOR,
2026-05-09 01:35:36,Ryan_yu__,SELL,TURTLE_HELMET,1,32.44959462707731,ARMOR,
2026-05-09 01:35:37,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35665351127051,ARMOR,
2026-05-09 01:35:37,Ryan_yu__,SELL,TURTLE_HELMET,1,32.44968209045682,ARMOR,
2026-05-09 01:35:37,Ryan_yu__,BUY,TURTLE_HELMET,1,46.356771829298985,ARMOR,
2026-05-09 01:35:37,Ryan_yu__,SELL,TURTLE_HELMET,1,32.44975884422897,ARMOR,
2026-05-09 01:35:38,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35707910058945,ARMOR,
2026-05-09 01:35:38,Ryan_yu__,SELL,TURTLE_HELMET,1,32.449976790232085,ARMOR,
2026-05-09 01:35:49,Ryan_yu__,BUY,TURTLE_HELMET,1,46.35973854857962,ARMOR,
2026-05-09 01:35:55,Ryan_yu__,BUY,TURTLE_HELMET,1,48.679457933546466,ARMOR,
2026-05-09 01:53:25,Ryan_yu__,BUY,CHERRY_SLAB,1,0.7771636864209626,WOOD,
2026-05-09 01:53:44,Ryan_yu__,SELL,CHERRY_SLAB,1,0.544071545280736,WOOD,
2026-05-09 01:53:47,Ryan_yu__,BUY,CHERRY_SLAB,64,334.3348868645155,WOOD,
2026-05-09 01:53:56,Ryan_yu__,SELL,CHERRY_SLAB,64,234.04384053652205,WOOD,
2026-05-09 01:54:00,Ryan_yu__,BUY,CHERRY_SLAB,1,0.7773151803812683,WOOD,
2026-05-09 01:54:17,Ryan_yu__,BUY,CHERRY_SLAB,1,0.816258020335086,WOOD,
2026-05-09 01:54:19,Ryan_yu__,BUY,CHERRY_SLAB,1,0.8570773001151336,WOOD,
2026-05-09 01:54:19,Ryan_yu__,BUY,CHERRY_SLAB,1,0.8999343778571652,WOOD,
2026-05-09 01:54:22,Ryan_yu__,BUY,CHERRY_SLAB,1,0.9449438002846369,WOOD,
2026-05-09 01:54:27,Ryan_yu__,BUY,CHERRY_SLAB,64,405.10188089199823,WOOD,
2026-05-09 01:54:39,Ryan_yu__,SELL,CHERRY_SLAB,64,283.58524751181415,WOOD,
2026-05-09 01:54:41,Ryan_yu__,SELL,CHERRY_SLAB,5,3.0072833786978324,WOOD,
2026-05-09 01:55:02,Ryan_yu__,BUY,CHERRY_SLAB,1,0.7775800728820126,WOOD,
2026-05-09 01:55:04,Ryan_yu__,BUY,CHERRY_SLAB,1,0.8164659030582311,WOOD,
2026-05-09 01:55:04,Ryan_yu__,BUY,CHERRY_SLAB,1,0.8572903016894553,WOOD,
2026-05-09 01:55:04,Ryan_yu__,BUY,CHERRY_SLAB,1,0.9001551584280747,WOOD,
2026-05-09 01:55:06,Ryan_yu__,BUY,CHERRY_SLAB,1,0.9451727114779265,WOOD,
2026-05-09 01:55:06,Ryan_yu__,BUY,CHERRY_SLAB,1,0.9924353867915939,WOOD,
2026-05-09 01:55:08,Ryan_yu__,SELL,CHERRY_SLAB,6,3.702442175460863,WOOD,
2026-05-09 01:57:09,Ryan_yu__,BUY,TIPPED_ARROW,1,3.112486689748948,TOOLS,
2026-05-09 01:57:15,Ryan_yu__,SELL,TIPPED_ARROW,1,2.178817781530662,TOOLS,
2026-05-09 01:57:18,Ryan_yu__,BUY,TRIDENT,1,124.50621753558902,TOOLS,
2026-05-09 01:57:21,Ryan_yu__,SELL,TRIDENT,1,87.15567018995782,TOOLS,
2026-05-09 02:35:50,Ryan_yu__,BUY,ACACIA_BOAT,1,0.4999999999999999,MISC,
2026-05-09 20:28:51,Ryan_yu__,BUY,DISPENSER,1,4.10225,REDSTONE,
2026-05-09 20:28:52,Ryan_yu__,SELL,DISPENSER,1,2.8715749999999995,REDSTONE,
2026-05-09 22:27:03,Ryan_yu__,BUY,TIPPED_ARROW,1,2.46135,TOOLS,
2026-05-09 22:27:03,Ryan_yu__,SELL,TIPPED_ARROW,1,1.722945,TOOLS,
2026-05-09 22:51:01,Ryan_yu__,BUY,DIAMOND_LEGGINGS,1,164.09,ARMOR,
2026-05-09 22:51:04,Ryan_yu__,SELL,DIAMOND_LEGGINGS,2,229.6,ARMOR,
